views,likes,
1775,64,
2846,279,
35325,400,
1979,49,
5216,49,
6904,568,
2986,56,
1694,60,
5042,213,
2355,71,
47583,2023,
1740,51,
3206,169,
2547,103,
10128,607,
4825,391,
769,35,
458702,2555,
134086,2599,
1857,110,
1274,64,
101666,2137,
21099,1159,
878,48,
421,27,
3781,214,
391,33,
34306,2237,
11978,221,
1258,63,
693,33,
449,40,
427,30,
3588,225,
2239,149,
320897,4260,
303176,4254,
3323,288,
9167,507,
2886,155,
5353,146,
27892,1045,
14441,712,
15016,603,
14036,549,
17561,596,
19036,667,
13213,646,
16997,744,
8536,486,
9450,814,
2725,199,
2760,127,
31791,1599,
3161,259,
94198,4238,
1634,209,
16138,1022,
226006,9150,
784511,36863,
770146,25640,
1441695,43699,
1171352,48237,
312435,16786,
222558,8544,
118391,4475,
111042,3984,
111662,5003,
138640,4757,
140551,6009,
127843,4491,
171815,6008,
425596,13039,
127438,4556,
171194,5850,
69996,3526,
1908000,52348,
81032,5457,
1150381,39573,
1684764,59648,
1880970,78465,
137402308,1259066,
929749,29955,
173105,7677,
596730,14782,
76454,3610,
538512,19794,
979087,32195,
555444,108315,
2080416,361374,
420651,65476,
527910,70173,
216812,45932,
577207,79622,
209925,58262,
1584907,179690,
1550460,231456,
1229849,147243,
321732,62464,
1365284,118537,
2909368,562128,
1188445,111656,
1476795,234184,
1092869,107374,
431485,76382,
652697,78378,
592850,71345,
254586,51046,
203881,42790,
1095940,123759,
542508,76507,
688776,76108,
1689482,188131,
3330227,387847,
231836,57878,
609332,88102,
122325,35968,
560226,78382,
150481,44030,
1360751,196471,
1404834,146109,
249711,46164,
185733,35982,
2007119,193246,
260598,52217,
263290,50112,
563356,78203,
271428,54000,
343854,60269,
674339,82550,
394113,74047,
1914723,276650,
1222335,138134,
1337636,136892,
893966,91552,
874271,124471,
3994516,460884,
651174,75866,
413248,74478,
1146211,103422,
1304258,137240,
631453,79779,
1218641,128489,
1162838,122694,
1213910,130770,
819003,103742,
523173,77596,
965907,107757,
901020,107884,
713440,80614,
929204,108204,
263614,51843,
687718,84665,
565438,73303,
1269586,124877,
182314,42867,
376374,58560,
1306461,154946,
827950,47673,
100102,19480,
204077,22066,
83510,18665,
243300,22280,
126262,18393,
72830,17256,
1086876,51145,
199899,24664,
173537,20480,
129875,17704,
129140,29666,
173244,20036,
376671,22012,
311118,29050,
172196,18794,
412722,27280,
246094,25276,
84541,18237,
1562918,212519,
604717,77845,
1197831,108943,
1055013,116412,
576908,88208,
409534,65518,
242024,57765,
746491,88528,
3670853,392869,
3726440,276878,
460212,74340,
626443,91007,
832595,96640,
5385039,280850,
1239723,168768,
6431871,416347,
1169283,108217,
785196,96241,
2038420,153138,
856811,144714,
495537,82314,
2010745,181436,
7403930,453467,
494535,80546,
4575679,283822,
1471667,126898,
2777442,211437,
6928903,429025,
9814194,562331,
2014785,176356,
343588,71350,
4148876,291389,
454778,68269,
668966,103321,
361916,62493,
1695610,160285,
752892,97234,
6944368,405547,
2592665,211889,
4516476,286736,
7443479,465861,
2286742,200332,
1498861,112519,
12850055,418054,
594867,94108,
2348164,189870,
2295687,174107,
3696019,269641,
2631616,233824,
2140969,251481,
888773,142191,
900809,119790,
858134,110080,
1204674,195385,
1072565,202211,
749968,95045,
1974723,391481,
608683,82522,
541800,75042,
201115,51313,
659307,84722,
899653,86668,
1588348,138413,
638369,84837,
1691507,97843,
534778,71650,
467514,88530,
767659,112696,
2193092,141396,
2063504,212412,
499500,62570,
623986,51837,
539796,44181,
672888,64244,
858020,65685,
191549,45772,
1229730,109323,
2001238,159331,
773441,72335,
1224793,115424,
597793,79557,
297434,58206,
161226,44934,
736042,126221,
647318,113246,
735979,83627,
2034725,203303,
2342695,174647,
496548,71587,
468934,82749,
246966,53343,
869254,82173,
3323697,246781,
653091,81556,
1074632,128982,
816417,73890,
575733,61322,
516694,57773,
5763372,432010,
603431,77873,
253545,51769,
735058,87693,
516105,80973,
616602,61082,
3682839,162139,
603579,82906,
535028,60965,
1453870,119563,
402175,65034,
557636,72128,
809314,96018,
579623,79074,
667829,75493,
3233672,250792,
503552,67982,
1866953,159898,
457960,80423,
426803,81244,
458469,74881,
1436476,131048,
330392,72680,
206938,53463,
190217,53539,
197433,52830,
565322,72396,
553703,70802,
1897226,201849,
451695,116625,
4114567,395786,
2230529,178022,
661326,147929,
654310,125107,
668393,126593,
4825839,480151,
337232,97352,
400598,73287,
2276262,129326,
3041742,249524,
737787,77233,
295625,92815,
481176,134339,
589336,153219,
348878,109253,
2232773,268182,
349075,78258,
371295,74818,
1144267,112131,
197800,61520,
131694,55796,
123979,55833,
124508,52523,
399791,49023,
388342,52979,
620845,64686,
1651189,80175,
2690390,331159,
4060063,389557,
2552987,332489,
483943,158623,
3990374,471312,
494747,100852,
2086241,315503,
3215454,402461,
1640267,273481,
2337941,323777,
2866405,406006,
2308322,246503,
5868925,705224,
296837,76775,
1894205,163180,
275092,92477,
380650,84155,
1882473,160746,
802175,132622,
322106,80336,
1394509,134305,
373973,131973,
340178,78167,
1143588,109052,
257451,72496,
1496801,135748,
1304363,208544,
552528,97797,
3633679,295054,
625420,154118,
702321,105415,
408413,84474,
1657529,150397,
711138,111477,
445931,93087,
2142702,180656,
345074,117416,
967198,174955,
716478,192008,
4090794,354387,
521727,154126,
663550,106406,
588917,105018,
7547922,552514,
1834878,169593,
2648329,218588,
786722,113602,
602447,115022,
8272749,494696,
299888,76920,
232330,80452,
535345,86817,
217010,43014,
168800,36909,
229389,42781,
325243,67285,
259906,71652,
344826,77392,
418516,124853,
2180357,190239,
203106,63329,
1631722,141879,
442818,106571,
828101,135252,
1176950,195063,
424968,117851,
569970,141462,
259611,71465,
182239,66239,
738873,130203,
1450344,181021,
313574,96527,
751043,126892,
863247,135335,
226344,76239,
1207513,189083,
292305,76144,
463433,65420,
358685,50061,
557173,82104,
463452,58935,
646159,71777,
892776,76445,
4236129,280090,
1007363,213523,
411824,122193,
660474,132986,
672686,151428,
275530,98091,
2562753,128727,
427366,130844,
857594,171558,
334804,111975,
1514684,167810,
465512,130892,
6659738,510986,
1368002,239689,
292833,106913,
2423630,250492,
807288,147779,
2377316,215604,
548171,179316,
1526062,209421,
1250799,262237,
31014432,1597605,
1311036,172241,
609328,110333,
549965,116808,
1002414,220624,
2111714,192485,
736392,117541,
1427991,233081,
1930093,172347,
1370484,173966,
2047018,183846,
828755,162989,
605143,134916,
597730,146512,
524177,133066,
611636,151296,
507086,123850,
648292,154626,
349487,103372,
517264,87773,
3008639,260896,
503102,114869,
692679,144423,
814208,230917,
545061,194061,
2855024,262268,
805384,158130,
782469,200157,
4492820,374499,
761978,158651,
1352977,250889,
913466,279421,
931703,201148,
3348620,306333,
660854,125243,
818192,167304,
1437233,191074,
1443563,294605,
4248570,393879,
1364845,270321,
4549460,474982,
2282431,208747,
721848,156501,
2105325,314901,
1155725,198186,
2441332,320793,
998711,238189,
1273691,196831,
759136,215920,
1215821,166110,
476973,134601,
976243,244636,
1014452,139908,
562932,170944,
790426,237197,
718123,225397,
353770,154238,
391367,153750,
6950303,610961,
805527,200656,
569536,162854,
1724673,223859,
6773308,354421,
1920615,247237,
1143661,200151,
1410927,191858,
463598,137051,
1782113,276278,
2083973,343210,
1826374,214316,
586071,151594,
2327782,432355,
10728914,328850,
1785268,340646,
16929881,524765,
1436429,135531,
3117037,221273,
1258366,97279,
1221041,127395,
2103759,151646,
1186652,209159,
571422,146052,
2245086,388550,
2033836,266886,
1421783,212581,
2411492,444027,
2497230,467356,
1067083,211850,
3817420,442067,
2735232,311854,
948246,192434,
784008,154808,
813510,183599,
1236352,218372,
728188,185201,
1210858,245530,
1932814,303739,
706717,196944,
2455012,414038,
3331521,486029,
2370328,477383,
1055122,296808,
1701993,289081,
1790535,245365,
3166474,387744,
750473,222800,
14778434,640041,
18582846,709675,
1475237,225734,
2018230,269858,
1983669,301056,
998545,241630,
10723828,669020,
2853142,387737,
428450,148821,
525316,169015,
509147,132215,
326364,114098,
597021,146532,
1672154,361070,
1498668,348168,
633248,150555,
1007244,169229,
1618924,341465,
1042713,207381,
661652,127958,
444800,108336,
1312300,334091,
850102,176521,
880891,218086,
349787,89233,
1350198,205174,
729589,194513,
1105226,257544,
2627614,336803,
461271,133372,
853762,145293,
2032708,399976,
370899,147191,
828485,257451,
385591,114911,
414560,101891,
291060,130396,
508031,138235,
1032249,162147,
10248540,377075,
401945,115042,
1602887,195426,
373174,87720,
258561,78569,
1104070,173535,
315590,6509,
250271,4892,
359399,7022,
458765,12262,
368278,9387,
411387,7095,
480669,7224,
452495,7508,
448010,6712,
476456,7734,
539479,8589,
407992,7068,
448024,7938,
843049,11218,
733921,10496,
277304,6576,
632351,9007,
1144903,18767,
751550,10633,
774020,10264,
676515,8410,
1129870,13097,
556055,8661,
728075,37758,
224126,4275,
412660,6338,
647911,8258,
690336,9371,
655820,10161,
573565,12393,
635251,10572,
668538,11999,
891980,10213,
1887053,18201,
680278,12971,
1428041,15791,
655062,11165,
1162447,16204,
212147,6435,
725726,12094,
1116466,50703,
408086,11792,
718554,31524,
433897,15577,
151290,4304,
179818,4003,
622979,11114,
409474,8579,
677065,10296,
373372,7076,
1216850,22249,
256089,5259,
451438,7788,
536829,8302,
524895,9648,
1610097,13383,
382061,7364,
245259,6316,
434623,6899,
190195,3932,
329575,6601,
646987,9890,
822739,12755,
716780,10944,
1623461,19343,
231610,5232,
100794,2244,
1521318,15079,
633576,8502,
1286493,23341,
979510,17792,
697630,14871,
417233,9003,
1037151,16916,
439543,9135,
687892,10043,
677154,10981,
1500575,22730,
2001367,21211,
714954,11755,
1286123,13989,
570790,9277,
615860,9506,
911445,11133,
594132,9666,
849679,11805,
1238781,13076,
745119,13999,
1837721,19248,
149934,3290,
1648712,17500,
1259214,14579,
632539,10630,
1112210,14103,
877361,11135,
760175,23259,
912764,13305,
477974,9711,
2036355,45959,
1711667,21553,
261649,5605,
714794,11977,
1023078,16794,
1385073,19101,
1373096,17112,
594681,8888,
1128686,20225,
1049004,15893,
858319,15816,
1329820,16103,
566755,12245,
3094783,31614,
1288417,18101,
1166273,18103,
1078831,14134,
222276,4747,
961513,13274,
886445,15818,
1460518,16766,
502882,9044,
2583061,36496,
3019961,26742,
2607036,31428,
982111,16212,
279749,7793,
1696853,21786,
1952210,19306,
2580455,32747,
893525,8444,
986458,12010,
1707806,18176,
1337016,21066,
379562,9548,
396626,6371,
528798,9059,
1166666,24796,
2750441,33086,
880169,11869,
1325138,15062,
691294,9072,
2446225,20648,
2254178,21701,
428427,9447,
3267814,30982,
379776,7573,
2886026,24913,
919590,13727,
2142999,24139,
816599,12700,
634342,8698,
450599,7834,
3263204,31624,
765569,29950,
3137841,32449,
3078156,30798,
1734802,17167,
1241566,15509,
618343,9681,
1140619,12993,
587061,8831,
3296167,67493,
449348,12290,
1519246,15385,
532300,7641,
2337273,25637,
387174,8246,
920170,15391,
1085941,14521,
389907,5956,
70644,2119,
1172144,15643,
1234275,13008,
1258544,19088,
1580157,16520,
2032326,17512,
1763271,17422,
1060598,12662,
662986,10047,
594807,8144,
420018,6590,
799423,11264,
1114127,16754,
1354229,15693,
180652,3725,
1349194,12857,
1788926,23301,
210457,3897,
1254405,19182,
424273,9735,
2000438,26420,
370484,8891,
962396,11591,
970639,14574,
2885120,37415,
426220,7885,
1669202,19368,
668329,10371,
2857655,22786,
488460,6361,
1096271,12013,
1790324,16166,
284536,4528,
679504,10399,
176685,2945,
506206,9134,
376809,6715,
1114798,20347,
831810,12847,
1357136,13295,
784385,12952,
548692,10293,
537852,10124,
919876,13387,
740588,27125,
811913,9537,
2833900,23860,
679772,12536,
536625,7987,
129970,3850,
458550,7972,
1305034,15206,
723653,9824,
1220126,17434,
527725,8532,
3983851,27923,
832126,26158,
1206895,15341,
541938,8920,
675096,8029,
312605,7497,
520586,8889,
1167763,14200,
1289616,14103,
2073361,18516,
395267,9877,
709349,8635,
612940,7834,
687580,8636,
541694,9673,
429661,8755,
711238,11314,
647160,7678,
244267,11721,
3267493,35766,
1263212,14206,
722681,9147,
212122,6113,
574739,7288,
810197,9668,
138941,4226,
783193,9813,
959757,9433,
497553,6685,
836782,10027,
328459,8331,
1369745,13456,
152245,3987,
333329,5375,
344673,8998,
1107278,27046,
594521,9514,
839534,13620,
79197,1961,
686635,8182,
580523,13808,
1911668,27706,
266344,5279,
388575,10504,
443309,18599,
812989,10492,
177921,3775,
260830,6576,
500961,7469,
446678,8794,
651106,10509,
294924,7354,
619346,10983,
2229131,15491,
1068248,14605,
386172,8454,
314377,4562,
1286689,16519,
539945,10301,
999107,15966,
761944,10692,
1319464,14795,
1019793,15917,
428925,8892,
231880,4793,
451850,7954,
814648,12702,
668047,11728,
719650,16662,
788111,14894,
212425,7208,
604308,12202,
311712,7116,
450872,7079,
652834,13464,
342371,7227,
411624,9303,
1104991,14384,
363413,8648,
638924,12268,
622117,12971,
349675,8381,
564538,11231,
296492,10228,
362425,11214,
134252,4908,
328675,9146,
344880,9520,
729629,24067,
289484,8989,
695000,16408,
1063616,16271,
288724,7561,
310752,8511,
968327,17481,
183165,5664,
1350668,19905,
439130,9215,
375351,10548,
274146,6923,
591775,10102,
381260,8999,
1038049,18919,
585349,10948,
555245,11596,
303729,7542,
856031,13984,
768239,14913,
1263387,22601,
369714,8697,
1143559,17723,
517561,10483,
1505911,21735,
999607,15240,
357337,11158,
468484,10770,
1801520,28205,
356898,12268,
806866,13003,
688709,12162,
1839046,20462,
1053507,16193,
984491,15211,
467290,9631,
703469,15781,
254145,8266,
392927,11943,
581979,12568,
287699,7478,
777467,12762,
714703,13202,
1310245,16404,
374459,8496,
731747,8890,
541140,13639,
445096,9261,
425802,10553,
374060,9919,
529262,7578,
417939,10183,
841186,15405,
1123991,17827,
563228,11330,
880265,19088,
1015094,15830,
555311,10655,
1044370,20023,
549957,14418,
676880,12488,
169905,5343,
359693,9923,
730769,18012,
545795,10104,
299908,8357,
860702,16799,
620050,20792,
1012552,17098,
454647,9498,
383192,7680,
132854,4472,
314892,5595,
207597,5971,
623960,13422,
592742,11240,
914780,26306,
760658,15587,
759419,14988,
2033045,33384,
876008,13825,
486085,12546,
1260189,30246,
690018,16531,
879615,14158,
790740,26404,
1808365,44334,
301647,11339,
648225,15465,
718737,20961,
1736698,47230,
2339071,72397,
1635867,31478,
482512,10766,
440099,10465,
809843,14959,
1121164,25239,
299751,9572,
582506,15338,
1056629,23144,
405648,13830,
669735,12730,
573205,12028,
305237,7606,
732996,21107,
218295,7091,
330799,8704,
691276,15582,
903982,15959,
951360,25608,
1222444,16065,
2698555,109731,
2788752,42973,
837195,19744,
862392,18568,
270956,8225,
382512,9533,
1961350,29013,
1052391,23509,
1787999,33124,
629769,12066,
603548,13609,
589761,11521,
799234,16017,
1181399,22162,
555437,11763,
376087,15741,
3117397,24712,
328713,9599,
449318,12007,
1390800,20470,
587950,12590,
1695076,25999,
550402,15910,
418389,20679,
480348,9687,
592712,14275,
2324350,35304,
2654528,105637,
81638,4337,
631005,12871,
1197439,20794,
1717280,28587,
242670,10566,
920579,16242,
2949867,49085,
579424,12853,
772114,13258,
604662,14285,
1103368,18789,
275174,8658,
4986964,53013,
2209050,35042,
606876,12611,
701730,16280,
1558948,21395,
1190882,19560,
1592803,23307,
575115,16080,
721637,17042,
345031,9572,
329714,10727,
1071289,18520,
899360,18562,
1589569,28094,
921712,19376,
880483,18131,
599443,15194,
1069237,34764,
629396,13787,
328637,9926,
611893,16502,
1493691,31961,
350884,10458,
288624,8285,
868525,18409,
1545168,23273,
1588596,26422,
1491205,26872,
1439688,26386,
1179916,19332,
864307,15125,
81143,4140,
445633,14499,
784268,37309,
885145,19656,
196622,8870,
65,9,
287,15,
2037,23,
2490,35,
11838,219,
473,19,
120214,1718,
1038,18,
862,12,
22678,445,
4065,33,
2312,35,
1587,51,
758,11,
302620,4048,
845,18,
627,21,
4412,44,
512930,4173,
6881,59,
3740,60,
305444,4030,
5726,56,
4335,30,
1284,22,
98065,1461,
2747,39,
5252,38,
92125,746,
107605,1312,
96765,1645,
1919,42,
3168,35,
3081,32,
11296,83,
12321,51,
210183,3018,
90491,1260,
142312,1800,
64229,337,
760,11,
791,16,
88542,275,
4351,57,
254072,678,
3664,37,
1325,15,
1482,16,
146018,1966,
10310,89,
849,20,
1977,27,
1485,23,
39315,423,
4264,25,
2173,24,
1395,28,
1391,33,
1927,44,
1173,31,
3375,56,
44894,639,
3546,47,
4766,74,
1958,22,
2277,43,
1153,10,
762,13,
3311,33,
48128,125,
207144,2870,
3643,37,
1177,19,
3095,28,
4948,90,
1888,30,
10467,162,
365,10,
19082,372,
356,15,
413,13,
2013,72,
298043,3832,
2173,20,
2165,29,
2928,25,
2262,27,
367332,3684,
88388,1344,
125996,1457,
168486,324,
1303,26,
4788,51,
1784,32,
1616,28,
1108,23,
3481,53,
3759,35,
500,17,
3577,37,
3775,45,
418,18,
12540,139,
2229,45,
488,12,
2244,44,
1009,34,
272468,2075,
4020,64,
3097,81,
364,16,
2531,34,
1587,31,
354,17,
647,14,
1744,22,
3136,47,
164,8,
669,21,
973,26,
3483,70,
713,18,
2305,22,
403,13,
963,23,
1863,35,
295575,4753,
1532,22,
3342,55,
2602,56,
501,13,
697,23,
1373,30,
1230,21,
2744,56,
1186,27,
2226,36,
1372,24,
1088,32,
486,21,
380,17,
2850,44,
26114,234,
1532,26,
678,17,
324,10,
257,10,
45959,390,
506,23,
452,14,
1141,20,
819,29,
2490,21,
1205,37,
813,30,
832,18,
2490,39,
1354,26,
612,24,
3033,93,
2681,41,
825,15,
164,16,
3555,55,
228,15,
4913,116,
1145,29,
198,15,
235,12,
243,20,
2256,46,
1820,35,
1878,34,
2235,42,
963,15,
1245,29,
2191,53,
5544,49,
1550,36,
223,19,
1131,34,
6498,93,
403,29,
1098,29,
305,20,
1140,33,
986,22,
585,24,
2094,57,
354,17,
225,21,
501448,2591,
627,25,
281,20,
1847,47,
3145,66,
1198,38,
1819,36,
13726,171,
570,19,
1191,30,
2877,37,
321,19,
786,24,
5286,101,
2248,61,
551,26,
689,16,
3084,54,
2642,71,
485,17,
13352,244,
613,24,
6110,63,
14029,185,
26564,551,
1561,22,
2372,34,
1430,36,
3493,63,
581,21,
957,29,
390,19,
3993,61,
7835,67,
26020,83,
2180,67,
440,21,
1574,22,
401,18,
754,32,
1109,19,
12240,123,
602,24,
1263,35,
2135,39,
1238,36,
786,25,
13774,136,
501,26,
1296,34,
436,27,
342,19,
1055,25,
3166,31,
464,25,
3058,52,
1356,35,
1531,47,
1518,26,
2467,87,
341,15,
322,13,
3906,69,
1601,40,
4278,37,
357,18,
797,14,
2896,47,
1505,21,
11781,91,
1280,30,
2120,46,
345,22,
1084,44,
2333,42,
7580,69,
543,22,
383,20,
3144,59,
301,20,
468,16,
1247,26,
3478,84,
2236,36,
4483,170,
3876,58,
2737,57,
1606,42,
4391,50,
2400,40,
2327,51,
2300,59,
15874,68,
483,23,
2357,48,
31716,543,
3180,66,
2155,52,
906,33,
3751,57,
1159,38,
765,26,
1523,64,
2562,56,
2522,31,
4032,94,
1832,23,
1672,34,
3712,78,
2654,115,
2078,53,
14861,312,
3801,75,
7889,229,
1953,56,
1434,37,
300150,1122,
777,33,
2365,57,
888,27,
14420,301,
2025,56,
2881,40,
2171785,23690,
3192,45,
1875,56,
2107,36,
1829,39,
3230,73,
1993,38,
1430,38,
10498,187,
9754,91,
2653,76,
4141,81,
1217,42,
3366,37,
459,17,
1492,38,
824,38,
1010,30,
612,30,
2200,47,
717,6,
468,24,
10100,97,
1111,27,
1317,36,
1682,46,
128534,1179,
2804,50,
1843,42,
1921,52,
1266,35,
751,18,
3895,75,
11697,61,
874,23,
1562,31,
2304,37,
699,29,
46624,321,
18972,108,
852,15,
508,32,
1373,25,
1439,40,
963,13,
581,30,
2307,46,
